"from","to","z_score","raw_weight","agreement_rate","total_votes","weight","width","color"
"BBB","BIJ1",-0.547426320006993,993,0.569707401032702,1743,-0.547426320006993,1.2262868399965,"#80808026"
"CDA","BBB",-0.307808381049927,1050,0.595913734392736,1762,-0.307808381049927,1.34609580947504,"#80808026"
"BBB","ChristenUnie",-0.282585440107078,1056,0.602395892755277,1753,-0.282585440107078,1.35870727994646,"#80808026"
"BBB","D66",-0.568445437459368,988,0.560090702947846,1764,-0.568445437459368,1.21577728127032,"#80808026"
"DENK","BBB",0.974357783544903,1355,0.771640091116173,1756,0.974357783544903,1.98717889177245,"#80808026"
"BBB","FVD",-0.0934133830357095,1101,0.627350427350427,1755,-0.0934133830357095,1.45329330848215,"#80808026"
"Fractie Den Haan","BBB",0.562383081478367,1257,0.718285714285714,1750,0.562383081478367,1.78119154073918,"#80808026"
"BBB","G<U+00FC>ndogan",-0.0303560306785867,1116,0.638078902229846,1749,-0.0303560306785867,1.48482198466071,"#80808026"
"BBB","GroenLinks",0.440472200254597,1228,0.696145124716553,1764,0.440472200254597,1.7202361001273,"#80808026"
"BBB","Groep Van Haga",0.50352955261172,1243,0.709474885844749,1752,0.50352955261172,1.75176477630586,"#80808026"
"BBB","JA21",0.541363964025993,1252,0.714611872146119,1752,0.541363964025993,1.770681982013,"#80808026"
"BBB","Omtzigt",0.146204555921357,1158,0.662471395881007,1748,0.146204555921357,1.57310227796068,"#80808026"
"PVV","BBB",0.596013669402166,1265,0.717120181405896,1764,0.596013669402166,1.79800683470108,"#80808026"
"BBB","PvdA",0.427860729783172,1225,0.696814562002275,1758,0.427860729783172,1.71393036489159,"#80808026"
"PvdD","BBB",0.398433965349848,1218,0.694808899030234,1753,0.398433965349848,1.69921698267492,"#80808026"
"BBB","SGP",0.881873666754456,1333,0.759111617312073,1756,0.881873666754456,1.94093683337723,"#80808026"
"BBB","SP",0.717924550625937,1294,0.734392735527809,1762,0.717924550625937,1.85896227531297,"#80808026"
"BBB","VVD",-0.488572791140346,1007,0.570861678004535,1764,-0.488572791140346,1.25571360442983,"#80808026"
"BBB","Volt",0.440472200254597,1228,0.701714285714286,1750,0.440472200254597,1.7202361001273,"#80808026"
"CDA","BIJ1",-1.52271336979716,761,0.433124644280023,1757,-1.52271336979716,0.73864331510142,"#80808026"
"BIJ1","ChristenUnie",-1.25787248989724,824,0.471395881006865,1748,-1.25787248989724,0.871063755051378,"#80808026"
"BIJ1","D66",-0.997235433487803,886,0.503695281409892,1759,-0.997235433487803,1.0013822832561,"#80808026"
"DENK","BIJ1",0.272319260635603,1188,0.67846944603084,1751,0.272319260635603,1.6361596303178,"#80808026"
"BIJ1","FVD",-2.01456071818272,644,0.368,1750,-2.01456071818272,0.492719640908642,"#80808026"
"Fractie Den Haan","BIJ1",0.263911613654653,1186,0.679656160458453,1745,0.263911613654653,1.63195580682733,"#80808026"
"BIJ1","G<U+00FC>ndogan",-0.274177793126128,1058,0.606651376146789,1744,-0.274177793126128,1.36291110343694,"#80808026"
"GroenLinks","BIJ1",0.394230141859373,1217,0.691870380898238,1759,0.394230141859373,1.69711507092969,"#80808026"
"BIJ1","Groep Van Haga",-1.87583454299705,677,0.387521465369204,1747,-1.87583454299705,0.562082728501477,"#80808026"
"JA21","BIJ1",-1.89685366044942,672,0.384659416141958,1747,-1.89685366044942,0.55157316977529,"#80808026"
"BIJ1","Omtzigt",-0.955197198583054,896,0.514056224899598,1743,-0.955197198583054,1.02240140070847,"#80808026"
"PVV","BIJ1",-1.60678983960666,741,0.421262080727686,1759,-1.60678983960666,0.696605080196672,"#80808026"
"PvdA","BIJ1",0.390026318368898,1216,0.693667997718197,1753,0.390026318368898,1.69501315918445,"#80808026"
"PvdD","BIJ1",0.549771611006943,1254,0.717391304347826,1748,0.549771611006943,1.77488580550347,"#80808026"
"BIJ1","SGP",-1.21163043150202,835,0.476870359794403,1751,-1.21163043150202,0.89418478424899,"#80808026"
"BIJ1","SP",0.318561319030826,1199,0.682413204325555,1757,0.318561319030826,1.65928065951541,"#80808026"
"BIJ1","VVD",-1.68666248592568,722,0.410460488914156,1759,-1.68666248592568,0.656668757037161,"#80808026"
"Volt","BIJ1",0.423656906292697,1224,0.701432664756447,1745,0.423656906292697,1.71182845314635,"#80808026"
"CDA","ChristenUnie",2.03372130314457,1607,0.904333145751266,1777,2.03372130314457,2.51686065157228,"#4D4D4DCC"
"CDA","D66",1.70161924739705,1528,0.852678571428571,1792,1.70161924739705,2.35080962369853,"#4D4D4DCC"
"DENK","CDA",-0.143859264921408,1089,0.61283061339336,1777,-0.143859264921408,1.4280703675393,"#80808026"
"CDA","FVD",-1.11073866773062,859,0.483671171171171,1776,-1.11073866773062,0.944630666134688,"#80808026"
"Fractie Den Haan","CDA",0.0411089686594858,1133,0.642290249433107,1764,0.0411089686594858,1.52055448432974,"#80808026"
"CDA","G<U+00FC>ndogan",0.0116822042261618,1126,0.638684061259217,1763,0.0116822042261618,1.50584110211308,"#80808026"
"CDA","GroenLinks",-0.07659808907381,1105,0.616629464285714,1792,-0.07659808907381,1.4617009554631,"#80808026"
"CDA","Groep Van Haga",-0.530611026045094,997,0.562641083521445,1772,-0.530611026045094,1.23469448697745,"#80808026"
"CDA","JA21",-0.181693676335681,1080,0.610859728506787,1768,-0.181693676335681,1.40915316183216,"#80808026"
"CDA","Omtzigt",-0.324623675011826,1046,0.593643586833144,1762,-0.324623675011826,1.33768816249409,"#80808026"
"CDA","PVV",-0.841693964340233,923,0.515066964285714,1792,-0.841693964340233,1.07915301782988,"#80808026"
"CDA","PvdA",-0.0934133830357095,1101,0.617845117845118,1782,-0.0934133830357095,1.45329330848215,"#80808026"
"PvdD","CDA",-0.686152495192664,960,0.539629005059022,1779,-0.686152495192664,1.15692375240367,"#80808026"
"CDA","SGP",0.823020137887808,1319,0.741844769403824,1778,0.823020137887808,1.9115100689439,"#80808026"
"CDA","SP",-0.618891319345066,976,0.545556176634992,1789,-0.618891319345066,1.19055434032747,"#80808026"
"CDA","VVD",2.14302071389691,1633,0.911272321428571,1792,2.14302071389691,2.57151035694846,"#4D4D4DCC"
"CDA","Volt",-0.0345598541690615,1115,0.632086167800454,1764,-0.0345598541690615,1.48272007291547,"#80808026"
"D66","ChristenUnie",1.97907159776839,1594,0.896008993816751,1779,1.97907159776839,2.4895357988842,"#4D4D4DCC"
"DENK","ChristenUnie",0.21766955525943,1175,0.664592760180995,1768,0.21766955525943,1.60883477762971,"#80808026"
"ChristenUnie","FVD",-1.41761778253529,786,0.445073612684032,1766,-1.41761778253529,0.791191108732356,"#80808026"
"Fractie Den Haan","ChristenUnie",0.335376612992725,1203,0.685470085470085,1755,0.335376612992725,1.66768830649636,"#80808026"
"G<U+00FC>ndogan","ChristenUnie",0.297542201578452,1194,0.68072976054732,1754,0.297542201578452,1.64877110078923,"#80808026"
"GroenLinks","ChristenUnie",0.297542201578452,1194,0.671163575042159,1779,0.297542201578452,1.64877110078923,"#80808026"
"ChristenUnie","Groep Van Haga",-0.833286317359283,925,0.52526973310619,1761,-0.833286317359283,1.08335684132036,"#80808026"
"JA21","ChristenUnie",-0.467553673687971,1012,0.575326890278567,1759,-0.467553673687971,1.26622316315601,"#80808026"
"ChristenUnie","Omtzigt",-0.219528087749955,1071,0.61095265259555,1753,-0.219528087749955,1.39023595612502,"#80808026"
"PVV","ChristenUnie",-1.0476813153735,874,0.490735541830432,1781,-1.0476813153735,0.97615934231325,"#80808026"
"PvdA","ChristenUnie",0.301746025068927,1195,0.674379232505643,1772,0.301746025068927,1.65087301253446,"#80808026"
"PvdD","ChristenUnie",-0.274177793126128,1058,0.599093997734994,1766,-0.274177793126128,1.36291110343694,"#80808026"
"ChristenUnie","SGP",0.806204843925909,1315,0.743778280542986,1768,0.806204843925909,1.90310242196295,"#80808026"
"ChristenUnie","SP",-0.269973969635653,1059,0.596283783783784,1776,-0.269973969635653,1.36501301518217,"#80808026"
"ChristenUnie","VVD",1.85295689305415,1564,0.879145587408657,1779,1.85295689305415,2.42647844652707,"#4D4D4DCC"
"Volt","ChristenUnie",0.343784259973675,1205,0.686609686609687,1755,0.343784259973675,1.67189212998684,"#80808026"
"DENK","D66",0.272319260635603,1188,0.66779089376054,1779,0.272319260635603,1.6361596303178,"#80808026"
"D66","FVD",-1.63621660403998,734,0.412591343451377,1779,-1.63621660403998,0.68189169798001,"#80808026"
"Fractie Den Haan","D66",0.482510435159345,1238,0.701019252548131,1766,0.482510435159345,1.74125521757967,"#80808026"
"D66","G<U+00FC>ndogan",0.465695141197446,1234,0.69915014164306,1765,0.465695141197446,1.73284757059872,"#80808026"
"GroenLinks","D66",0.600217492892641,1266,0.704899777282851,1796,0.600217492892641,1.80010874644632,"#80808026"
"D66","Groep Van Haga",-1.00564308046875,884,0.497747747747748,1776,-1.00564308046875,0.997178459765624,"#80808026"
"JA21","D66",-0.845897787830708,922,0.52090395480226,1770,-0.845897787830708,1.07705110608465,"#80808026"
"D66","Omtzigt",-0.442330732745122,1018,0.577097505668934,1764,-0.442330732745122,1.27883463362744,"#80808026"
"PVV","D66",-1.26628013687819,822,0.457683741648107,1796,-1.26628013687819,0.866859931560903,"#80808026"
"PvdA","D66",0.587606022421217,1263,0.707166853303471,1786,0.587606022421217,1.79380301121061,"#80808026"
"PvdD","D66",-0.0597827951119106,1109,0.622683885457608,1781,-0.0597827951119106,1.47010860244404,"#80808026"
"D66","SGP",0.369007200916524,1211,0.680337078651685,1780,0.369007200916524,1.68450360045826,"#80808026"
"D66","SP",-0.160674558883307,1085,0.605131065253765,1793,-0.160674558883307,1.41966272055835,"#80808026"
"D66","VVD",1.66378483598278,1519,0.845768374164811,1796,1.66378483598278,2.33189241799139,"#4D4D4DCC"
"Volt","D66",0.654867198268814,1279,0.724235560588901,1766,0.654867198268814,1.82743359913441,"#80808026"
"DENK","FVD",-1.03506984490208,877,0.496321448783248,1767,-1.03506984490208,0.982465077548962,"#80808026"
"DENK","Fractie Den Haan",1.39474013259239,1455,0.827645051194539,1758,1.39474013259239,2.19737006629619,"#4D4D4DCC"
"DENK","G<U+00FC>ndogan",0.759962785530685,1304,0.742174160500854,1757,0.759962785530685,1.87998139276534,"#80808026"
"DENK","GroenLinks",1.65117336551135,1516,0.852164137155705,1779,1.65117336551135,2.32558668275568,"#4D4D4DCC"
"DENK","Groep Van Haga",-0.581056907930792,985,0.559023836549376,1762,-0.581056907930792,1.2094715460346,"#80808026"
"DENK","JA21",-0.50959190859272,1002,0.568671963677639,1762,-0.50959190859272,1.24520404570364,"#80808026"
"DENK","Omtzigt",0.0957586740356589,1146,0.652619589977221,1756,0.0957586740356589,1.54787933701783,"#80808026"
"DENK","PVV",-0.299400734068977,1052,0.591011235955056,1780,-0.299400734068977,1.35029963296551,"#80808026"
"DENK","PvdA",1.6595810124923,1518,0.856175972927242,1773,1.6595810124923,2.32979050624615,"#4D4D4DCC"
"DENK","PvdD",1.44518601447809,1467,0.830690826727067,1766,1.44518601447809,2.22259300723904,"#4D4D4DCC"
"DENK","SGP",0.280726907616552,1190,0.672696438665913,1769,0.280726907616552,1.64036345380828,"#80808026"
"DENK","SP",1.42837072051619,1463,0.823297692740574,1777,1.42837072051619,2.21418536025809,"#4D4D4DCC"
"DENK","VVD",-0.312012204540402,1049,0.589657110736369,1779,-0.312012204540402,1.3439938977298,"#80808026"
"DENK","Volt",1.61333895409708,1507,0.857224118316268,1758,1.61333895409708,2.30666947704854,"#4D4D4DCC"
"Fractie Den Haan","FVD",-1.52271336979716,761,0.433124644280023,1757,-1.52271336979716,0.73864331510142,"#80808026"
"G<U+00FC>ndogan","FVD",-1.93889189535417,662,0.376993166287016,1756,-1.93889189535417,0.530554052322915,"#80808026"
"GroenLinks","FVD",-1.56475160470191,751,0.422147273749297,1779,-1.56475160470191,0.717624197649046,"#80808026"
"FVD","Groep Van Haga",0.978561607035378,1356,0.768271954674221,1765,0.978561607035378,1.98928080351769,"#80808026"
"JA21","FVD",0.600217492892641,1266,0.718909710391823,1761,0.600217492892641,1.80010874644632,"#80808026"
"FVD","Omtzigt",-1.26628013687819,822,0.468376068376068,1755,-1.26628013687819,0.866859931560903,"#80808026"
"PVV","FVD",0.970153960054428,1354,0.761529808773903,1778,0.970153960054428,1.98507698002721,"#80808026"
"PvdA","FVD",-1.57315925168286,749,0.422924901185771,1771,-1.57315925168286,0.713420374158571,"#80808026"
"PvdD","FVD",-1.35035660668769,802,0.454390934844193,1765,-1.35035660668769,0.824821696656155,"#80808026"
"FVD","SGP",-0.333031321992776,1044,0.590831918505942,1767,-0.333031321992776,1.33348433900361,"#80808026"
"FVD","SP",-0.976216316035428,891,0.501689189189189,1776,-0.976216316035428,1.01189184198229,"#80808026"
"VVD","FVD",-1.0981271972592,862,0.484541877459247,1779,-1.0981271972592,0.9509364013704,"#80808026"
"Volt","FVD",-1.61519748658761,739,0.420603301081389,1757,-1.61519748658761,0.692401256706197,"#80808026"
"Fractie Den Haan","G<U+00FC>ndogan",0.995376900997277,1360,0.776699029126214,1751,0.995376900997277,1.99768845049864,"#80808026"
"Fractie Den Haan","GroenLinks",1.53346630777806,1488,0.842582106455266,1766,1.53346630777806,2.26673315388903,"#4D4D4DCC"
"Fractie Den Haan","Groep Van Haga",-0.946789551602104,898,0.511972633979475,1754,-0.946789551602104,1.02660522419895,"#80808026"
"Fractie Den Haan","JA21",-0.745006024059311,946,0.539338654503991,1754,-0.745006024059311,1.12749698797034,"#80808026"
"Fractie Den Haan","Omtzigt",-0.0723942655833352,1106,0.632,1750,-0.0723942655833352,1.46380286720833,"#80808026"
"Fractie Den Haan","PVV",-0.862713081792607,918,0.519818799546999,1766,-0.862713081792607,1.0686434591037,"#80808026"
"Fractie Den Haan","PvdA",1.52505866079711,1486,0.844318181818182,1760,1.52505866079711,2.26252933039855,"#4D4D4DCC"
"PvdD","Fractie Den Haan",1.21397572250197,1412,0.804558404558405,1755,1.21397572250197,2.10698786125098,"#4D4D4DCC"
"Fractie Den Haan","SGP",0.0789433800737595,1142,0.649601820250284,1758,0.0789433800737595,1.53947169003688,"#80808026"
"Fractie Den Haan","SP",1.13830689967342,1394,0.790249433106576,1764,1.13830689967342,2.06915344983671,"#4D4D4DCC"
"Fractie Den Haan","VVD",-0.101821030016659,1099,0.622310305775764,1766,-0.101821030016659,1.44908948499167,"#80808026"
"Fractie Den Haan","Volt",1.62174660107803,1509,0.861301369863014,1752,1.62174660107803,2.31087330053901,"#4D4D4DCC"
"GroenLinks","G<U+00FC>ndogan",1.06263807684487,1376,0.779603399433428,1765,1.06263807684487,2.03131903842244,"#4D4D4DCC"
"G<U+00FC>ndogan","Groep Van Haga",-1.35876425366864,800,0.456360524814604,1753,-1.35876425366864,0.82061787316568,"#80808026"
"JA21","G<U+00FC>ndogan",-1.19061131404965,840,0.479178551055334,1753,-1.19061131404965,0.904694342975177,"#80808026"
"G<U+00FC>ndogan","Omtzigt",-0.471757497178446,1011,0.578044596912521,1749,-0.471757497178446,1.26412125141078,"#80808026"
"PVV","G<U+00FC>ndogan",-1.43443307649719,782,0.443059490084986,1765,-1.43443307649719,0.782783461751406,"#80808026"
"PvdA","G<U+00FC>ndogan",1.0584342533544,1375,0.781694144400227,1759,1.0584342533544,2.0292171266772,"#4D4D4DCC"
"PvdD","G<U+00FC>ndogan",0.574994551949792,1260,0.718358038768529,1754,0.574994551949792,1.7874972759749,"#80808026"
"G<U+00FC>ndogan","SGP",-0.202712793788056,1075,0.611838360842345,1757,-0.202712793788056,1.39864360310597,"#80808026"
"G<U+00FC>ndogan","SP",0.411045435821273,1221,0.692569483834373,1763,0.411045435821273,1.70552271791064,"#80808026"
"G<U+00FC>ndogan","VVD",-0.148063088411883,1088,0.61643059490085,1765,-0.148063088411883,1.42596845579406,"#80808026"
"Volt","G<U+00FC>ndogan",1.19716042854007,1408,0.80411193603655,1751,1.19716042854007,2.09858021427003,"#4D4D4DCC"
"GroenLinks","Groep Van Haga",-1.1149424912211,858,0.483108108108108,1776,-1.1149424912211,0.942528754389451,"#80808026"
"JA21","GroenLinks",-1.03927366839255,876,0.494915254237288,1770,-1.03927366839255,0.980363165803725,"#80808026"
"GroenLinks","Omtzigt",-0.0850057360547598,1103,0.625283446712018,1764,-0.0850057360547598,1.45749713197262,"#80808026"
"PVV","GroenLinks",-0.862713081792607,918,0.51085141903172,1797,-0.862713081792607,1.0686434591037,"#80808026"
"PvdA","GroenLinks",2.67690629718722,1760,0.985442329227324,1786,2.67690629718722,2.83845314859361,"#4D4D4DCC"
"PvdD","GroenLinks",1.77308424673512,1545,0.867490174059517,1781,1.77308424673512,2.38654212336756,"#4D4D4DCC"
"GroenLinks","SGP",0.0495166156404355,1135,0.637640449438202,1780,0.0495166156404355,1.52475830782022,"#80808026"
"GroenLinks","SP",1.49563189636378,1479,0.824874511991076,1793,1.49563189636378,2.24781594818189,"#4D4D4DCC"
"GroenLinks","VVD",-0.265770146145178,1060,0.590200445434298,1796,-0.265770146145178,1.36711492692741,"#80808026"
"Volt","GroenLinks",2.29435835955401,1669,0.945073612684032,1766,2.29435835955401,2.647179179777,"#4D4D4DCC"
"JA21","Groep Van Haga",1.18875278155912,1406,0.799772468714448,1758,1.18875278155912,2.09437639077956,"#4D4D4DCC"
"Groep Van Haga","Omtzigt",-0.749209847549786,945,0.539383561643836,1752,-0.749209847549786,1.12539507622511,"#80808026"
"PVV","Groep Van Haga",1.06684190033535,1377,0.775774647887324,1775,1.06684190033535,2.03342095016767,"#4D4D4DCC"
"PvdA","Groep Van Haga",-1.12755396169252,855,0.483597285067873,1768,-1.12755396169252,0.936223019153738,"#80808026"
"PvdD","Groep Van Haga",-1.07290425631635,868,0.49290176036343,1761,-1.07290425631635,0.963547871841825,"#80808026"
"Groep Van Haga","SGP",0.293338378087977,1193,0.677071509648127,1762,0.293338378087977,1.64666918904399,"#80808026"
"SP","Groep Van Haga",-0.673541024721239,963,0.543147208121827,1773,-0.673541024721239,1.16322948763938,"#80808026"
"VVD","Groep Van Haga",-0.459146026707022,1014,0.570945945945946,1776,-0.459146026707022,1.27042698664649,"#80808026"
"Volt","Groep Van Haga",-1.11073866773062,859,0.489737742303307,1754,-1.11073866773062,0.944630666134688,"#80808026"
"JA21","Omtzigt",-0.568445437459368,988,0.563926940639269,1752,-0.568445437459368,1.21577728127032,"#80808026"
"PVV","JA21",0.91130043118778,1340,0.757062146892655,1770,0.91130043118778,1.95565021559389,"#80808026"
"PvdA","JA21",-1.04347749188303,875,0.496031746031746,1764,-1.04347749188303,0.978261254058487,"#80808026"
"PvdD","JA21",-1.0981271972592,862,0.490608992601024,1757,-1.0981271972592,0.9509364013704,"#80808026"
"JA21","SGP",0.596013669402166,1265,0.71875,1760,0.596013669402166,1.79800683470108,"#80808026"
"JA21","SP",-0.635706613306965,972,0.549773755656109,1768,-0.635706613306965,1.18214669334652,"#80808026"
"JA21","VVD",-0.173286029354732,1082,0.611299435028249,1770,-0.173286029354732,1.41335698532263,"#80808026"
"Volt","JA21",-0.993031609997328,887,0.505701254275941,1754,-0.993031609997328,1.00348419500134,"#80808026"
"PVV","Omtzigt",-0.723986906606937,951,0.539115646258503,1764,-0.723986906606937,1.13800654669653,"#80808026"
"PvdA","Omtzigt",-0.0850057360547598,1103,0.627417519908988,1758,-0.0850057360547598,1.45749713197262,"#80808026"
"PvdD","Omtzigt",-0.299400734068977,1052,0.600114090131204,1753,-0.299400734068977,1.35029963296551,"#80808026"
"SGP","Omtzigt",0.335376612992725,1203,0.685079726651481,1756,0.335376612992725,1.66768830649636,"#80808026"
"SP","Omtzigt",-0.202712793788056,1075,0.610102156640182,1762,-0.202712793788056,1.39864360310597,"#80808026"
"VVD","Omtzigt",-0.488572791140346,1007,0.570861678004535,1764,-0.488572791140346,1.25571360442983,"#80808026"
"Volt","Omtzigt",-0.0681904420928603,1107,0.632571428571429,1750,-0.0681904420928603,1.46590477895357,"#80808026"
"PVV","PvdA",-0.875324552264032,915,0.512031337437045,1787,-0.875324552264032,1.06233772386798,"#80808026"
"PvdD","PVV",-0.77863661198311,938,0.526670409882089,1781,-0.77863661198311,1.11068169400844,"#80808026"
"PVV","SGP",0.19244661431658,1169,0.656741573033708,1780,0.19244661431658,1.59622330715829,"#80808026"
"PVV","SP",-0.35405043944515,1039,0.579475738984941,1793,-0.35405043944515,1.32297478027742,"#80808026"
"PVV","VVD",-0.78704425896406,936,0.521158129175947,1796,-0.78704425896406,1.10647787051797,"#80808026"
"PVV","Volt",-0.976216316035428,891,0.504530011325028,1766,-0.976216316035428,1.01189184198229,"#80808026"
"PvdD","PvdA",1.7604727762637,1542,0.870694522868436,1771,1.7604727762637,2.38023638813185,"#4D4D4DCC"
"PvdA","SGP",0.0284974981880612,1130,0.637697516930023,1772,0.0284974981880612,1.51424874909403,"#80808026"
"PvdA","SP",1.47881660240188,1475,0.826793721973094,1784,1.47881660240188,2.23940830120094,"#4D4D4DCC"
"PvdA","VVD",-0.282585440107078,1056,0.591265397536394,1786,-0.282585440107078,1.35870727994646,"#80808026"
"PvdA","Volt",2.29015453606353,1668,0.947727272727273,1760,2.29015453606353,2.64507726803177,"#4D4D4DCC"
"PvdD","SGP",-0.227935734730905,1069,0.604296212549463,1769,-0.227935734730905,1.38603213263455,"#80808026"
"PvdD","SP",1.81512248163987,1555,0.874578177727784,1778,1.81512248163987,2.40756124081994,"#4D4D4DCC"
"PvdD","VVD",-0.892139846225931,911,0.511510387422796,1781,-0.892139846225931,1.05393007688703,"#80808026"
"PvdD","Volt",1.6595810124923,1518,0.864464692482916,1756,1.6595810124923,2.32979050624615,"#4D4D4DCC"
"SP","SGP",0.0242936746975864,1129,0.635340461451885,1777,0.0242936746975864,1.51214683734879,"#80808026"
"VVD","SGP",0.709516903644987,1292,0.725842696629214,1780,0.709516903644987,1.85475845182249,"#80808026"
"Volt","SGP",0.0537204391309103,1136,0.646188850967008,1758,0.0537204391309103,1.52686021956546,"#80808026"
"VVD","SP",-0.774432788492635,939,0.523703290574456,1793,-0.774432788492635,1.11278360575368,"#80808026"
"Volt","SP",1.34849807419716,1444,0.81859410430839,1764,1.34849807419716,2.17424903709858,"#4D4D4DCC"
"Volt","VVD",-0.248954852183279,1064,0.602491506228766,1766,-0.248954852183279,1.37552257390836,"#80808026"
